movieId,title,genres,combined_features
124713,Sea Wife (1957),Drama|Romance,Sea Wife (1957) Drama Romance
124721,The Front (2010),Crime|Drama|Mystery,The Front (2010) Crime Drama Mystery
124725,The Big Cube (1969),Mystery|Thriller,The Big Cube (1969) Mystery Thriller
124735,Love Bites (1993),Comedy|Romance,Love Bites (1993) Comedy Romance
124751,The Mysterious Island (1973),Adventure|Sci-Fi,The Mysterious Island (1973) Adventure Sci-Fi
124765,"Mysterious Island, The (1929)",(no genres listed),"Mysterious Island, The (1929) (no genres listed)"
124769,Stolen Face (1952),Thriller,Stolen Face (1952) Thriller
124775,The Lost Squadron (1932),(no genres listed),The Lost Squadron (1932) (no genres listed)
124779,Home of the Brave (1949),Drama,Home of the Brave (1949) Drama
124793,The Crowded Sky (1960),Action|Adventure|Drama,The Crowded Sky (1960) Action Adventure Drama
124807,Jay-Z: Made in America (2013),Documentary,Jay-Z: Made in America (2013) Documentary
124819,Midnight Crossing (1988),Mystery|Thriller,Midnight Crossing (1988) Mystery Thriller
124825,Snake and Mongoose (2013),Drama,Snake and Mongoose (2013) Drama
124841,Special Mission Lady Chaplin (1966),Action|Adventure,Special Mission Lady Chaplin (1966) Action Adventure
124843,From the Orient with Fury (1965),Action|Adventure|Comedy,From the Orient with Fury (1965) Action Adventure Comedy
124851,Delirium (2014),Adventure|Romance|Sci-Fi,Delirium (2014) Adventure Romance Sci-Fi
124853,Why Man Creates (1968),Animation|Documentary,Why Man Creates (1968) Animation Documentary
124855,Moon Zero Two (1969),Sci-Fi,Moon Zero Two (1969) Sci-Fi
124857,Deception (2013),Action,Deception (2013) Action
124859,The Gambler (2014),Crime|Drama|Thriller,The Gambler (2014) Crime Drama Thriller
124861,Dinosaur 13 (2014),Adventure|Documentary|Drama|Thriller,Dinosaur 13 (2014) Adventure Documentary Drama Thriller
124867,Justice League: Throne of Atlantis (2015),Action|Animation,Justice League: Throne of Atlantis (2015) Action Animation
124869,Jay And Silent Bob's Super Groovy Cartoon Movie (2013),(no genres listed),Jay And Silent Bob's Super Groovy Cartoon Movie (2013) (no genres listed)
124871,Love and Other Troubles (2012),Comedy|Romance,Love and Other Troubles (2012) Comedy Romance
124889,The Adventures of Tom Thumb & Thumbelina (2002),Animation,The Adventures of Tom Thumb & Thumbelina (2002) Animation
124919,The Wind in the Willows (1995),Adventure|Animation|Children|Comedy,The Wind in the Willows (1995) Adventure Animation Children Comedy
124943,Murder on a Honeymoon (1935),Comedy|Mystery,Murder on a Honeymoon (1935) Comedy Mystery
124963,House Party: Tonight's the Night (2013),(no genres listed),House Party: Tonight's the Night (2013) (no genres listed)
124965,Miracles (1986),Comedy,Miracles (1986) Comedy
124971,This Woman Is Dangerous (1952),Crime|Drama,This Woman Is Dangerous (1952) Crime Drama
124983,Impy's Island (2006),Animation|Children|Fantasy,Impy's Island (2006) Animation Children Fantasy
125005,This Could Be The Night (1957),Comedy,This Could Be The Night (1957) Comedy
125065,The Fuller Brush Girl (1950),Comedy,The Fuller Brush Girl (1950) Comedy
125077,Eddie Izzard: Force Majeure Live (2013),Comedy,Eddie Izzard: Force Majeure Live (2013) Comedy
125079,Sittin' on a Backyard Fence (1933),(no genres listed),Sittin' on a Backyard Fence (1933) (no genres listed)
125081,Mars (1968),Documentary|Sci-Fi,Mars (1968) Documentary Sci-Fi
125085,Killer Holiday (2013),Horror|Thriller,Killer Holiday (2013) Horror Thriller
125091,The Feminine Touch (1941),(no genres listed),The Feminine Touch (1941) (no genres listed)
125095,Topaze (1933),Comedy|Drama,Topaze (1933) Comedy Drama
125133,Prairie Fever (2008),Action|Western,Prairie Fever (2008) Action Western
125155,The Pee-Wee Herman Show on Broadway (2011),Comedy,The Pee-Wee Herman Show on Broadway (2011) Comedy
125159,Safety Patrol (1998),(no genres listed),Safety Patrol (1998) (no genres listed)
125169,Shadows Over Chinatown (1946),Comedy|Crime|Mystery|Thriller,Shadows Over Chinatown (1946) Comedy Crime Mystery Thriller
125173,Tom Sawyer (2011),Adventure,Tom Sawyer (2011) Adventure
125183,Venus and Serena (2012),Documentary,Venus and Serena (2012) Documentary
125207,The Prisoner (1955),Drama,The Prisoner (1955) Drama
125213,Red Heat (1985),Thriller,Red Heat (1985) Thriller
125223,The Woman on Pier 13 (1949),Drama|Thriller,The Woman on Pier 13 (1949) Drama Thriller
125237,The Learning Tree (1969),Drama,The Learning Tree (1969) Drama
125241,The Next Voice You Hear.... (1950),Drama,The Next Voice You Hear.... (1950) Drama
125263,The Burglar (1957),Crime|Drama,The Burglar (1957) Crime Drama
125267,The Bride Wore Red (1937),Comedy|Drama|Romance,The Bride Wore Red (1937) Comedy Drama Romance
125271,The Roots of Heaven (1958),Adventure|Drama,The Roots of Heaven (1958) Adventure Drama
125277,Station West (1948),Action|Mystery|Romance|Western,Station West (1948) Action Mystery Romance Western
125305,Opposing Force (1986),(no genres listed),Opposing Force (1986) (no genres listed)
125345,Un Piede in paradiso (1991),Comedy,Un Piede in paradiso (1991) Comedy
125353,In the Line of Duty: The F.B.I. Murders (1988),Action|Crime|Drama,In the Line of Duty: The F.B.I. Murders (1988) Action Crime Drama
125359,Lovesick (1983),Comedy|Fantasy|Romance,Lovesick (1983) Comedy Fantasy Romance
125381,Silent Partner (2005),Action|Mystery|Thriller,Silent Partner (2005) Action Mystery Thriller
125385,Trust Me (2010),(no genres listed),Trust Me (2010) (no genres listed)
125387,Hail Caesar (1994),Comedy,Hail Caesar (1994) Comedy
125397,The Virginian (1946),Romance|Western,The Virginian (1946) Romance Western
125399,The Story of Alexander Graham Bell (1939),Drama,The Story of Alexander Graham Bell (1939) Drama
125405,Hot Saturday (1932),Drama,Hot Saturday (1932) Drama
125417,Stars and Stripes Forever (1952),Drama,Stars and Stripes Forever (1952) Drama
125429,Johnny Skidmarks (1998),Crime|Drama|Mystery|Thriller,Johnny Skidmarks (1998) Crime Drama Mystery Thriller
125455,Something of Value (1957),Drama,Something of Value (1957) Drama
125471,Way... Way Out (1966),Comedy|Sci-Fi,Way... Way Out (1966) Comedy Sci-Fi
125481,In Cold Blood (1996),Crime,In Cold Blood (1996) Crime
125483,Week-End at the Waldorf (1945),Comedy|Drama|Romance,Week-End at the Waldorf (1945) Comedy Drama Romance
125499,The Trap (1946),Crime|Mystery|Thriller,The Trap (1946) Crime Mystery Thriller
125507,The Tunnel of Love (1958),Comedy|Romance,The Tunnel of Love (1958) Comedy Romance
125509,Razortooth (2007),Action|Horror|Sci-Fi|Thriller,Razortooth (2007) Action Horror Sci-Fi Thriller
125517,The D.I. (1957),Drama,The D.I. (1957) Drama
125521,Walking Tall Part II (1975),Action|Adventure|Crime|Drama,Walking Tall Part II (1975) Action Adventure Crime Drama
125523,Time Limit (1957),Drama|Mystery|War,Time Limit (1957) Drama Mystery War
125531,Fun on a Weekend (1947),(no genres listed),Fun on a Weekend (1947) (no genres listed)
125533,Almost 18 (2012),Comedy|Drama,Almost 18 (2012) Comedy Drama
125535,Fist of Jesus (2012),(no genres listed),Fist of Jesus (2012) (no genres listed)
125537,Print the Legend (2014),Documentary,Print the Legend (2014) Documentary
125539,He Who Dares (2014),Action,He Who Dares (2014) Action
125543,Against The Sun (2015),Adventure,Against The Sun (2015) Adventure
125545,The Divine Move (2014),Action|Crime|Drama,The Divine Move (2014) Action Crime Drama
125555,Bowery at Midnight (1942),Action|Comedy|Horror,Bowery at Midnight (1942) Action Comedy Horror
125563,Tasting Menu (2014),Comedy,Tasting Menu (2014) Comedy
125565,Night Will Fall (2014),Documentary,Night Will Fall (2014) Documentary
125569,The Amazing Catfish (2013),Comedy|Drama,The Amazing Catfish (2013) Comedy Drama
125571,The Court-Martial of Jackie Robinson,(no genres listed),The Court-Martial of Jackie Robinson (no genres listed)
125574,The Perils of Pauline (1967),(no genres listed),The Perils of Pauline (1967) (no genres listed)
125596,Parade (1974),Children|Comedy,Parade (1974) Children Comedy
125599,Always for Pleasure (1978),(no genres listed),Always for Pleasure (1978) (no genres listed)
125601,Port of Flowers (1943),(no genres listed),Port of Flowers (1943) (no genres listed)
125603,The Living Magoroku (1943),(no genres listed),The Living Magoroku (1943) (no genres listed)
125605,Jubilation Street (1943),(no genres listed),Jubilation Street (1943) (no genres listed)
125607,The Army (1944),Drama,The Army (1944) Drama
125609,Morning for the Osone Family (1946),(no genres listed),Morning for the Osone Family (1946) (no genres listed)
125623,That Night's Wife (1930),Drama,That Night's Wife (1930) Drama
125628,Citizen Koch (2013),Documentary,Citizen Koch (2013) Documentary
125630,We Still Kill the Old Way (2014),Crime,We Still Kill the Old Way (2014) Crime
125632,In Our Garden,(no genres listed),In Our Garden (no genres listed)
125634,Giuseppe Makes a Movie (2014),Documentary,Giuseppe Makes a Movie (2014) Documentary
125636,Youth of the Son (1952),Drama,Youth of the Son (1952) Drama
125638,The Arrival of Wang (2012),Mystery|Sci-Fi|Thriller,The Arrival of Wang (2012) Mystery Sci-Fi Thriller
125640,Walker (2012),(no genres listed),Walker (2012) (no genres listed)
125642,One Step Ahead of My Shadow (1933),(no genres listed),One Step Ahead of My Shadow (1933) (no genres listed)
125644,Amuck! (1972),Drama|Horror|Mystery,Amuck! (1972) Drama Horror Mystery
125646,Lad: A Dog (1962),(no genres listed),Lad: A Dog (1962) (no genres listed)
125652,Season For Assassins (1975),(no genres listed),Season For Assassins (1975) (no genres listed)
125656,"Another Day, Another Time: Celebrating the Music of Inside Llewyn Davis (2013)",Documentary,"Another Day, Another Time: Celebrating the Music of Inside Llewyn Davis (2013) Documentary"
125658,Margaret (2009),Comedy|Drama|Romance,Margaret (2009) Comedy Drama Romance
125661,Paper Planes (2015),Children,Paper Planes (2015) Children
125782,Body Fat Index of Love (2012),Comedy,Body Fat Index of Love (2012) Comedy
125786,Burning Blue (2013),Drama|Romance|War,Burning Blue (2013) Drama Romance War
125854,The Diary of Anne Frank (1980),Drama,The Diary of Anne Frank (1980) Drama
125864,Red Ensign (1934),(no genres listed),Red Ensign (1934) (no genres listed)
125868,"Aquí llega Condemor, el pecador de la pradera (1996)",Comedy|Western,"Aquí llega Condemor, el pecador de la pradera (1996) Comedy Western"
125872,El asombroso mundo de Borjamari y Pocholo (2004),(no genres listed),El asombroso mundo de Borjamari y Pocholo (2004) (no genres listed)
125876,FBI: Frikis buscan incordiar (2004),(no genres listed),FBI: Frikis buscan incordiar (2004) (no genres listed)
125878,Isi & Disi: Amor a lo bestia (2004),(no genres listed),Isi & Disi: Amor a lo bestia (2004) (no genres listed)
125882,Red Salute (1935),Comedy|Romance,Red Salute (1935) Comedy Romance
125884,The Case of the Curious Bride (1935),Comedy|Crime|Drama|Mystery,The Case of the Curious Bride (1935) Comedy Crime Drama Mystery
125886,The Case of the Lucky Legs (1935),Comedy|Crime|Mystery,The Case of the Lucky Legs (1935) Comedy Crime Mystery
125888,La Bandera (1935),(no genres listed),La Bandera (1935) (no genres listed)
125894,Doubting Thomas (1935),Comedy,Doubting Thomas (1935) Comedy
125898,The Phantom Light (1935),Mystery|Thriller,The Phantom Light (1935) Mystery Thriller
125902,Seven Alone (1974),Children|Drama,Seven Alone (1974) Children Drama
125904,Pretty Cool (2001),Action|Comedy|Thriller,Pretty Cool (2001) Action Comedy Thriller
125908,Time in the Minors (2010),(no genres listed),Time in the Minors (2010) (no genres listed)
125910,Stars Above (2012),(no genres listed),Stars Above (2012) (no genres listed)
125912,Not Another Happy Ending (2013),Comedy|Drama|Romance,Not Another Happy Ending (2013) Comedy Drama Romance
125914,Mortdecai (2015),Adventure|Comedy,Mortdecai (2015) Adventure Comedy
125916,Fifty Shades of Grey (2015),Drama,Fifty Shades of Grey (2015) Drama
125918,Expelled (2014),Comedy,Expelled (2014) Comedy
125920,Buffalo Girls (2012),Action,Buffalo Girls (2012) Action
125922,Gregory Go Boom (2013),Comedy,Gregory Go Boom (2013) Comedy
125924,The Periwig-Maker (1999),Animation,The Periwig-Maker (1999) Animation
125926,Kiwi! (2006),Action|Animation,Kiwi! (2006) Action Animation
125928,Santa's Pocket Watch (1980),(no genres listed),Santa's Pocket Watch (1980) (no genres listed)
125930,Björk at the Royal Opera House (2002),(no genres listed),Björk at the Royal Opera House (2002) (no genres listed)
125932,The Fox and the Hare (1973),Animation|Children,The Fox and the Hare (1973) Animation Children
125934,Christmas Comes but Once a Year (1936),(no genres listed),Christmas Comes but Once a Year (1936) (no genres listed)
125936,Crac (1981),Animation,Crac (1981) Animation
125938,Reggie Watts: Why Shit So Crazy? (2010),Comedy,Reggie Watts: Why Shit So Crazy? (2010) Comedy
125940,Syrinx (1966),Animation,Syrinx (1966) Animation
125942,Curb Dance (2010),(no genres listed),Curb Dance (2010) (no genres listed)
125944,Desire: The Vampire (1982),Crime|Horror|Thriller,Desire: The Vampire (1982) Crime Horror Thriller
125946,Manson (1973),Documentary,Manson (1973) Documentary
125948,Fright to the Finish (1954),(no genres listed),Fright to the Finish (1954) (no genres listed)
125950,Guyana Tragedy: The Story of Jim Jones (1980),Drama,Guyana Tragedy: The Story of Jim Jones (1980) Drama
125952,"I Want a Dog for Christmas, Charlie Brown (2003)",Animation|Children|Comedy,"I Want a Dog for Christmas, Charlie Brown (2003) Animation Children Comedy"
125954,Impure Thoughts (1986),Comedy,Impure Thoughts (1986) Comedy
125956,It's a Bird (1930),(no genres listed),It's a Bird (1930) (no genres listed)
125958,Stephen Fry In America - New World,(no genres listed),Stephen Fry In America - New World (no genres listed)
125960,The Trip to Squash Land (1967),Animation,The Trip to Squash Land (1967) Animation
125962,Charlie Brown's Christmas Tales (2002),Animation|Children|Comedy,Charlie Brown's Christmas Tales (2002) Animation Children Comedy
125964,Eat (2011),Drama,Eat (2011) Drama
125966,Garfield's Halloween Adventure (1985),Animation|Children,Garfield's Halloween Adventure (1985) Animation Children
125968,"It's Christmastime Again, Charlie Brown (1992)",Animation,"It's Christmastime Again, Charlie Brown (1992) Animation"
125970,Halloweentown (1998),Adventure|Children|Comedy|Fantasy,Halloweentown (1998) Adventure Children Comedy Fantasy
125972,Halloweentown II: Kalabar's Revenge (2001),Adventure|Children|Comedy|Drama|Fantasy,Halloweentown II: Kalabar's Revenge (2001) Adventure Children Comedy Drama Fantasy
125974,Halloweentown High (2004),Adventure|Children|Comedy|Fantasy,Halloweentown High (2004) Adventure Children Comedy Fantasy
125976,Nocturna Artificialia (1979),Animation,Nocturna Artificialia (1979) Animation
125978,Santa Claus (1898),Sci-Fi,Santa Claus (1898) Sci-Fi
125980,Surprise (1996),(no genres listed),Surprise (1996) (no genres listed)
125982,Trick or Treat (1952),Animation,Trick or Treat (1952) Animation
125984,Vengeance: The Story of Tony Cimo (1986),(no genres listed),Vengeance: The Story of Tony Cimo (1986) (no genres listed)
125986,Within the Woods (1978),Horror,Within the Woods (1978) Horror
125988,100 Years at the Movies (1994),Documentary,100 Years at the Movies (1994) Documentary
125990,Apple Jack (2003),Comedy|Drama,Apple Jack (2003) Comedy Drama
125992,The Butter Battle Book (1989),Animation|Children,The Butter Battle Book (1989) Animation Children
125994,Corn on the Cop (1965),(no genres listed),Corn on the Cop (1965) (no genres listed)
125996,The Black Devil (1905),Comedy|Fantasy,The Black Devil (1905) Comedy Fantasy
125998,Halloween is Grinch Night (1977),Animation|Children,Halloween is Grinch Night (1977) Animation Children
126000,Marilyn in Manhattan (1998),(no genres listed),Marilyn in Manhattan (1998) (no genres listed)
126002,Rage of Angels (1983),Action|Adventure|Drama|Romance,Rage of Angels (1983) Action Adventure Drama Romance
126004,Rage of Angels: The Story Continues (1986),Drama,Rage of Angels: The Story Continues (1986) Drama
126006,Rudolph the Red-Nosed Reindeer (1948),Animation|Children|Fantasy,Rudolph the Red-Nosed Reindeer (1948) Animation Children Fantasy
126008,Signs (2008),Romance,Signs (2008) Romance
126010,Queen - Rock Montreal (2007),(no genres listed),Queen - Rock Montreal (2007) (no genres listed)
126012,The Fat Albert Halloween Special (1977),Animation,The Fat Albert Halloween Special (1977) Animation
126014,Season's Greetings (1996),Comedy,Season's Greetings (1996) Comedy
126016,The Dot and the Line : A Romance in Lower Mathematics (1965),Animation|Children|Comedy,The Dot and the Line : A Romance in Lower Mathematics (1965) Animation Children Comedy
126018,Nantucket Film Festival's Comedy Roundtable (2012),Comedy|Documentary,Nantucket Film Festival's Comedy Roundtable (2012) Comedy Documentary
126020,Rubber Johnny (2005),Animation|Horror,Rubber Johnny (2005) Animation Horror
126022,Act Da Fool (2010),(no genres listed),Act Da Fool (2010) (no genres listed)
